ANNEE,REGIONS / DISTRICTS,VILLES / COMMUNES,MALADIE,INCIDENCE SUR LA POPULATION GENERALE (%)
2012,ABIDJAN 2,ABENGOUROU ,PALUDISME,130.5467157845445
2012,ABIDJAN 1-GRANDS PONTS,ABOBO EST,PALUDISME,171.82522952969833
2012,ABIDJAN 1-GRANDS PONTS,ABOBO OUEST,PALUDISME,68.22406508460156
2012,ABIDJAN 1-GRANDS PONTS,ANYAMA,PALUDISME,192.06106724005
2012,ABIDJAN 1-GRANDS PONTS,COCODY-BINGERVILLE,PALUDISME,163.08513771170502
2012,ABIDJAN 1-GRANDS PONTS,KOUMASSI-PORT-BOUET-VRIDI,PALUDISME,128.4105855013121
2012,ABIDJAN 1-GRANDS PONTS,MARCORY-TREICHVILLE,PALUDISME,87.70410632846188
2012,ABIDJAN 1-GRANDS PONTS,ABENGOUROU ,PALUDISME,109.96263429341516
2012,ABIDJAN 1-GRANDS PONTS,ADJAME-PLATEAU-ATTECOUBE,PALUDISME,68.61283568400371
2012,ABIDJAN 1-GRANDS PONTS,DABOU,PALUDISME,145.73765410019791
2012,ABIDJAN 1-GRANDS PONTS,GRAND LAHOU,PALUDISME,134.38652976653546
2012,ABIDJAN 1-GRANDS PONTS,JACQUEVILLE,PALUDISME,7.789592326068221
2012,ABIDJAN 1-GRANDS PONTS,YOPOUGON EST,PALUDISME,102.14984513743434
2012,ABIDJAN 1-GRANDS PONTS,YOPOUGON OUEST,PALUDISME,131.71582758962705
2012,AGNEBY-TIASSA-ME,ABENGOUROU ,PALUDISME,114.8721164308225
2012,ABIDJAN 1-GRANDS PONTS,ADZOPE,PALUDISME,88.29295125724053
2012,ABIDJAN 1-GRANDS PONTS,AGBOVILLE,PALUDISME,105.73035136165828
2012,ABIDJAN 1-GRANDS PONTS,AKOUPE,PALUDISME,170.87982526945538
2012,ABIDJAN 1-GRANDS PONTS,ALEPE,PALUDISME,73.0426403276319
2012,ABIDJAN 1-GRANDS PONTS,SIKENSI,PALUDISME,186.46760213184763
2012,ABIDJAN 1-GRANDS PONTS,TIASSALE,PALUDISME,109.7605934753822
2012,BELIER,ABENGOUROU ,PALUDISME,151.46108478922636
2012,ABIDJAN 1-GRANDS PONTS,DIDIEVI,PALUDISME,161.2394278767814
2012,ABIDJAN 1-GRANDS PONTS,TIEBISSOU,PALUDISME,159.88488139999072
2012,ABIDJAN 1-GRANDS PONTS,TOUMODI,PALUDISME,7.789592326068221
2012,ABIDJAN 1-GRANDS PONTS,YAMOUSSOUKRO,PALUDISME,111.48552127418128
2012,BOUNKANI-GONTOUGO,ABENGOUROU ,PALUDISME,114.7579548031139
2012,ABIDJAN 1-GRANDS PONTS,BONDOUKOU,PALUDISME,88.40019682106889
2012,ABIDJAN 1-GRANDS PONTS,BOUNA,PALUDISME,98.7664100905278
2012,ABIDJAN 1-GRANDS PONTS,NASSIAN,PALUDISME,146.80746446884731
2012,ABIDJAN 1-GRANDS PONTS,TANDA,PALUDISME,155.11163337250295
2012,CAVALLY-GUEMON,ABENGOUROU ,PALUDISME,128.31895069944557
2012,ABIDJAN 1-GRANDS PONTS,BANGOLO,PALUDISME,125.28956086382544
2012,ABIDJAN 1-GRANDS PONTS,BLOLEQUIN,PALUDISME,89.17206450564743
2012,ABIDJAN 1-GRANDS PONTS,DUEKOUE,PALUDISME,84.43017656500803
2012,ABIDJAN 1-GRANDS PONTS,GUIGLO,PALUDISME,7.789592326068221
2012,ABIDJAN 1-GRANDS PONTS,KOUIBLY,PALUDISME,126.78769870029473
2012,ABIDJAN 1-GRANDS PONTS,TOULEPLEU,PALUDISME,98.02201830058516
2012,GBEKE,ABENGOUROU ,PALUDISME,109.51271897278409
2012,ABIDJAN 1-GRANDS PONTS,BEOUMI,PALUDISME,134.9713340622381
2012,ABIDJAN 1-GRANDS PONTS,BOUAKÉ NORD- EST,PALUDISME,86.33834987385696
2012,ABIDJAN 1-GRANDS PONTS,BOUAKÉ NORD- OUEST,PALUDISME,81.69314163139892
2012,ABIDJAN 1-GRANDS PONTS,BOUAKÉ SUD,PALUDISME,121.44043937785572
2012,ABIDJAN 1-GRANDS PONTS,SAKASSOU ,PALUDISME,190.2694109772423
2012,GBOKLE-NAWA-SAN-PEDRO,ABENGOUROU ,PALUDISME,95.43876503853797
2012,ABIDJAN 1-GRANDS PONTS,GUEYO,PALUDISME,36.455171921305386
2012,ABIDJAN 1-GRANDS PONTS,SAN-PEDRO,PALUDISME,99.81098187465196
2012,ABIDJAN 1-GRANDS PONTS,SASSANDRA,PALUDISME,150.2371930662052
2012,ABIDJAN 1-GRANDS PONTS,SOUBRE,PALUDISME,64.54790652590766
2012,ABIDJAN 1-GRANDS PONTS,TABOU,PALUDISME,202.31037931384344
2012,GÔH,ABENGOUROU ,PALUDISME,154.5453104017739
2012,ABIDJAN 1-GRANDS PONTS,GAGNOA,PALUDISME,141.901731882188
2012,ABIDJAN 1-GRANDS PONTS,OUME,PALUDISME,180.9092687919564
2012,HAMBOL,ABENGOUROU ,PALUDISME,119.25073180331096
2012,ABIDJAN 1-GRANDS PONTS,DABAKALA,PALUDISME,158.8376330679965
2012,ABIDJAN 1-GRANDS PONTS,KATIOLA,PALUDISME,132.28460324318604
2012,ABIDJAN 1-GRANDS PONTS,NIAKARAMADOUGOU,PALUDISME,63.15188929036411
2012,HAUT SASSANDRA,ABENGOUROU ,PALUDISME,67.83835930081483
2012,ABIDJAN 1-GRANDS PONTS,DALOA,PALUDISME,79.90929017668202
2012,ABIDJAN 1-GRANDS PONTS,ISSIA,PALUDISME,78.59524575097538
2012,ABIDJAN 1-GRANDS PONTS,VAVOUA ,PALUDISME,35.895204793124115
2012,INDENIE DUABLIN,ABENGOUROU ,PALUDISME,167.45572652784583
2012,ABIDJAN 1-GRANDS PONTS,ABENGOUROU ,PALUDISME,161.15470699391716
2012,ABIDJAN 1-GRANDS PONTS,AGNIBILEKROU,PALUDISME,200.19893693077617
2012,ABIDJAN 1-GRANDS PONTS,BETTIE,PALUDISME,124.0011184530029
2012,KABADOUGOU-BAFING-FOLON,ABENGOUROU ,PALUDISME,119.20870541231876
2012,ABIDJAN 1-GRANDS PONTS,MINIGNAN,PALUDISME,159.3909969935809
2012,ABIDJAN 1-GRANDS PONTS,ODIENNE,PALUDISME,116.74002316521006
2012,ABIDJAN 1-GRANDS PONTS,TOUBA,PALUDISME,103.18079348622196
2012,LÔH-DJIBOUA,ABENGOUROU ,PALUDISME,97.10676189412662
2012,ABIDJAN 1-GRANDS PONTS,DIVO,PALUDISME,87.47177583438493
2012,ABIDJAN 1-GRANDS PONTS,FRESCO,PALUDISME,107.7581076470168
2012,ABIDJAN 1-GRANDS PONTS,LAKOTA,PALUDISME,120.4898669093289
2012,MARAHOUE,ABENGOUROU ,PALUDISME,125.3064829957146
2012,ABIDJAN 1-GRANDS PONTS,BOUAFLE,PALUDISME,135.57293753976106
2012,ABIDJAN 1-GRANDS PONTS,SINFRA,PALUDISME,115.71242705890602
2012,ABIDJAN 1-GRANDS PONTS,ZUENOULA,PALUDISME,119.95254173784664
2012,N'ZI-IFOU,ABENGOUROU ,PALUDISME,137.581017889753
2012,ABIDJAN 1-GRANDS PONTS,BOCANDA,PALUDISME,129.1629233848724
2012,ABIDJAN 1-GRANDS PONTS,BONGOUANOU,PALUDISME,160.75000802319238
2012,ABIDJAN 1-GRANDS PONTS,DAOUKRO,PALUDISME,146.85533477372817
2012,ABIDJAN 1-GRANDS PONTS,DIMBOKRO,PALUDISME,114.60373416895156
2012,ABIDJAN 1-GRANDS PONTS,M'BAHIAKRO,PALUDISME,114.84631765531331
2012,ABIDJAN 1-GRANDS PONTS,PRIKRO,PALUDISME,83.45652304549006
2012,PORO-TCHOLOGO-BAGOUE,ABENGOUROU ,PALUDISME,146.325287300642
2012,ABIDJAN 1-GRANDS PONTS,BOUNDIALI,PALUDISME,139.59142983348394
2012,ABIDJAN 1-GRANDS PONTS,FERKE,PALUDISME,180.21967172652103
2012,ABIDJAN 1-GRANDS PONTS,KORHOGO,PALUDISME,146.66052645044334
2012,ABIDJAN 1-GRANDS PONTS,OUANGOLODOUGOU,PALUDISME,119.22437037461992
2012,ABIDJAN 1-GRANDS PONTS,TENGRELA,PALUDISME,138.93832016900294
2012,SUD-COMOE,ABENGOUROU ,PALUDISME,192.8593357461289
2012,ABIDJAN 1-GRANDS PONTS,ABOISSO,PALUDISME,205.81112357137744
2012,ABIDJAN 1-GRANDS PONTS,ADIAKE,PALUDISME,7.789592326068221
2012,ABIDJAN 1-GRANDS PONTS,GRAND-BASSAM,PALUDISME,140.67470485288572
2012,TONKPI,ABENGOUROU ,PALUDISME,116.04752574279254
2012,ABIDJAN 1-GRANDS PONTS,BIANKOUMA,PALUDISME,50.87455026225671
2012,ABIDJAN 1-GRANDS PONTS,DANANE,PALUDISME,94.40357285049076
2012,ABIDJAN 1-GRANDS PONTS,MAN,PALUDISME,140.21439163028256
2012,ABIDJAN 1-GRANDS PONTS,ZOUAN HOUNIEN,PALUDISME,163.87341064090705
2012,WORODOUGOU-BERE,ABENGOUROU ,PALUDISME,101.17786227883366
2012,ABIDJAN 1-GRANDS PONTS,MANKONO,PALUDISME,94.93329220328526
2012,ABIDJAN 1-GRANDS PONTS,SEGUELA,PALUDISME,108.64511567678896
2013,ABIDJAN 2,ABENGOUROU ,PALUDISME,48.04107326340441
2013,ABIDJAN 1-GRANDS PONTS,ABOBO EST,PALUDISME,31.042731532189364
2013,ABIDJAN 1-GRANDS PONTS,ABOBO OUEST,PALUDISME,52.32949688738463
2013,ABIDJAN 1-GRANDS PONTS,ANYAMA,PALUDISME,130.16478799641683
2013,ABIDJAN 1-GRANDS PONTS,COCODY-BINGERVILLE,PALUDISME,65.79867728302709
2013,ABIDJAN 1-GRANDS PONTS,KOUMASSI-PORT-BOUET-VRIDI,PALUDISME,32.77591239274036
2013,ABIDJAN 1-GRANDS PONTS,MARCORY-TREICHVILLE,PALUDISME,33.74600077442745
2013,ABIDJAN 1-GRANDS PONTS,ABENGOUROU ,PALUDISME,54.293181101428864
2013,ABIDJAN 1-GRANDS PONTS,ADJAME-PLATEAU-ATTECOUBE,PALUDISME,25.994094797492
2013,ABIDJAN 1-GRANDS PONTS,DABOU,PALUDISME,131.4444485745084
2013,ABIDJAN 1-GRANDS PONTS,GRAND LAHOU,PALUDISME,163.02333085691558
2013,ABIDJAN 1-GRANDS PONTS,JACQUEVILLE,PALUDISME,7.789592326068221
2013,ABIDJAN 1-GRANDS PONTS,YOPOUGON EST,PALUDISME,17.477744978985392
2013,ABIDJAN 1-GRANDS PONTS,YOPOUGON OUEST,PALUDISME,44.62598353475301
2013,AGNEBY-TIASSA-ME,ABENGOUROU ,PALUDISME,95.7360380431054
2013,ABIDJAN 1-GRANDS PONTS,ADZOPE,PALUDISME,55.56514795070469
2013,ABIDJAN 1-GRANDS PONTS,AGBOVILLE,PALUDISME,81.63991366656214
2013,ABIDJAN 1-GRANDS PONTS,AKOUPE,PALUDISME,137.59027337623584
2013,ABIDJAN 1-GRANDS PONTS,ALEPE,PALUDISME,152.10831254526434
2013,ABIDJAN 1-GRANDS PONTS,SIKENSI,PALUDISME,7.789592326068221
2013,ABIDJAN 1-GRANDS PONTS,TIASSALE,PALUDISME,52.56792268194263
2013,BELIER,ABENGOUROU ,PALUDISME,124.66670640899189
2013,ABIDJAN 1-GRANDS PONTS,DIDIEVI,PALUDISME,212.27431364890572
2013,ABIDJAN 1-GRANDS PONTS,TIEBISSOU,PALUDISME,149.84488201083565
2013,ABIDJAN 1-GRANDS PONTS,TOUMODI,PALUDISME,202.7322471114151
2013,ABIDJAN 1-GRANDS PONTS,YAMOUSSOUKRO,PALUDISME,66.08308836918914
2013,BOUNKANI-GONTOUGO,ABENGOUROU ,PALUDISME,119.1860786197908
2013,ABIDJAN 1-GRANDS PONTS,BONDOUKOU,PALUDISME,87.58056677669121
2013,ABIDJAN 1-GRANDS PONTS,BOUNA,PALUDISME,101.89687256137825
2013,ABIDJAN 1-GRANDS PONTS,NASSIAN,PALUDISME,7.789592326068221
2013,ABIDJAN 1-GRANDS PONTS,TANDA,PALUDISME,159.06822244906016
2013,CAVALLY-GUEMON,ABENGOUROU ,PALUDISME,174.10470070239592
2013,ABIDJAN 1-GRANDS PONTS,BANGOLO,PALUDISME,175.42795296036186
2013,ABIDJAN 1-GRANDS PONTS,BLOLEQUIN,PALUDISME,145.17239006262474
2013,ABIDJAN 1-GRANDS PONTS,DUEKOUE,PALUDISME,180.3050097575756
2013,ABIDJAN 1-GRANDS PONTS,GUIGLO,PALUDISME,151.54348045338526
2013,ABIDJAN 1-GRANDS PONTS,KOUIBLY,PALUDISME,7.789592326068221
2013,ABIDJAN 1-GRANDS PONTS,TOULEPLEU,PALUDISME,184.5323878636381
2013,GBEKE,ABENGOUROU ,PALUDISME,119.42396034816248
2013,ABIDJAN 1-GRANDS PONTS,BEOUMI,PALUDISME,182.1519528060604
2013,ABIDJAN 1-GRANDS PONTS,BOUAKÉ NORD- EST,PALUDISME,75.60256027541182
2013,ABIDJAN 1-GRANDS PONTS,BOUAKÉ NORD- OUEST,PALUDISME,95.04298526992584
2013,ABIDJAN 1-GRANDS PONTS,BOUAKÉ SUD,PALUDISME,119.99295547711654
2013,ABIDJAN 1-GRANDS PONTS,SAKASSOU ,PALUDISME,200.20867807331447
2013,GBOKLE-NAWA-SAN-PEDRO,ABENGOUROU ,PALUDISME,73.94239675769614
2013,ABIDJAN 1-GRANDS PONTS,GUEYO,PALUDISME,57.58911876994791
2013,ABIDJAN 1-GRANDS PONTS,SAN-PEDRO,PALUDISME,32.92896134778436
2013,ABIDJAN 1-GRANDS PONTS,SASSANDRA,PALUDISME,154.56166188667544
2013,ABIDJAN 1-GRANDS PONTS,SOUBRE,PALUDISME,60.6590947583439
2013,ABIDJAN 1-GRANDS PONTS,TABOU,PALUDISME,191.6995768356343
2013,GÔH,ABENGOUROU ,PALUDISME,198.3993820925673
2013,ABIDJAN 1-GRANDS PONTS,GAGNOA,PALUDISME,193.2971973198635
2013,ABIDJAN 1-GRANDS PONTS,OUME,PALUDISME,209.03828458095197
2013,HAMBOL,ABENGOUROU ,PALUDISME,154.60695806801814
2013,ABIDJAN 1-GRANDS PONTS,DABAKALA,PALUDISME,146.9256308514548
2013,ABIDJAN 1-GRANDS PONTS,KATIOLA,PALUDISME,157.1694887588808
2013,ABIDJAN 1-GRANDS PONTS,NIAKARAMADOUGOU,PALUDISME,161.2687146817168
2013,HAUT SASSANDRA,ABENGOUROU ,PALUDISME,77.52901032929636
2013,ABIDJAN 1-GRANDS PONTS,DALOA,PALUDISME,68.89434018465205
2013,ABIDJAN 1-GRANDS PONTS,ISSIA,PALUDISME,99.35916410134976
2013,ABIDJAN 1-GRANDS PONTS,VAVOUA ,PALUDISME,73.39201327513437
2013,INDENIE DUABLIN,ABENGOUROU ,PALUDISME,140.79723315506624
2013,ABIDJAN 1-GRANDS PONTS,ABENGOUROU ,PALUDISME,118.07165632974858
2013,ABIDJAN 1-GRANDS PONTS,AGNIBILEKROU,PALUDISME,179.3778466905708
2013,ABIDJAN 1-GRANDS PONTS,BETTIE,PALUDISME,172.29661916095546
2013,KABADOUGOU-BAFING-FOLON,ABENGOUROU ,PALUDISME,111.79672155712656
2013,ABIDJAN 1-GRANDS PONTS,MINIGNAN,PALUDISME,148.57951453140308
2013,ABIDJAN 1-GRANDS PONTS,ODIENNE,PALUDISME,97.11610271729764
2013,ABIDJAN 1-GRANDS PONTS,TOUBA,PALUDISME,111.15023909256033
2013,LÔH-DJIBOUA,ABENGOUROU ,PALUDISME,79.3360970727194
2013,ABIDJAN 1-GRANDS PONTS,DIVO,PALUDISME,62.96604808399671
2013,ABIDJAN 1-GRANDS PONTS,FRESCO,PALUDISME,151.7939282428703
2013,ABIDJAN 1-GRANDS PONTS,LAKOTA,PALUDISME,88.35462386723441
2013,MARAHOUE,ABENGOUROU ,PALUDISME,119.18903171559124
2013,ABIDJAN 1-GRANDS PONTS,BOUAFLE,PALUDISME,123.33547215661648
2013,ABIDJAN 1-GRANDS PONTS,SINFRA,PALUDISME,127.83116252239124
2013,ABIDJAN 1-GRANDS PONTS,ZUENOULA,PALUDISME,102.69424648009732
2013,N'ZI-IFOU,ABENGOUROU ,PALUDISME,144.8379820943649
2013,ABIDJAN 1-GRANDS PONTS,BOCANDA,PALUDISME,136.41772939108003
2013,ABIDJAN 1-GRANDS PONTS,BONGOUANOU,PALUDISME,176.60776353981564
2013,ABIDJAN 1-GRANDS PONTS,DAOUKRO,PALUDISME,129.26101234809315
2013,ABIDJAN 1-GRANDS PONTS,DIMBOKRO,PALUDISME,117.75929783275826
2013,ABIDJAN 1-GRANDS PONTS,M'BAHIAKRO,PALUDISME,119.9270843327257
2013,ABIDJAN 1-GRANDS PONTS,PRIKRO,PALUDISME,110.82619081073486
2013,PORO-TCHOLOGO-BAGOUE,ABENGOUROU ,PALUDISME,148.56243779678826
2013,ABIDJAN 1-GRANDS PONTS,BOUNDIALI,PALUDISME,137.41995088478456
2013,ABIDJAN 1-GRANDS PONTS,FERKE,PALUDISME,188.880605987736
2013,ABIDJAN 1-GRANDS PONTS,KORHOGO,PALUDISME,147.46484048962662
2013,ABIDJAN 1-GRANDS PONTS,OUANGOLODOUGOU,PALUDISME,131.73706243677236
2013,ABIDJAN 1-GRANDS PONTS,TENGRELA,PALUDISME,130.51545137480736
2013,SUD-COMOE,ABENGOUROU ,PALUDISME,144.83451055284849
2013,ABIDJAN 1-GRANDS PONTS,ABOISSO,PALUDISME,91.61809232128223
2013,ABIDJAN 1-GRANDS PONTS,ADIAKE,PALUDISME,7.789592326068221
2013,ABIDJAN 1-GRANDS PONTS,GRAND-BASSAM,PALUDISME,160.87720372472458
2013,TONKPI,ABENGOUROU ,PALUDISME,143.223766795295
2013,ABIDJAN 1-GRANDS PONTS,BIANKOUMA,PALUDISME,138.26962365449486
2013,ABIDJAN 1-GRANDS PONTS,DANANE,PALUDISME,82.25960954680986
2013,ABIDJAN 1-GRANDS PONTS,MAN,PALUDISME,183.5745278523237
2013,ABIDJAN 1-GRANDS PONTS,ZOUAN HOUNIEN,PALUDISME,158.5489187107322
2013,WORODOUGOU-BERE,ABENGOUROU ,PALUDISME,129.93303282210053
2013,ABIDJAN 1-GRANDS PONTS,MANKONO,PALUDISME,144.11966352460172
2013,ABIDJAN 1-GRANDS PONTS,SEGUELA,PALUDISME,112.96873771651688
2014,ABIDJAN 2,ABENGOUROU ,PALUDISME,79.23439804576977
2014,ABIDJAN 1-GRANDS PONTS,ABOBO EST,PALUDISME,45.83955911745871
2014,ABIDJAN 1-GRANDS PONTS,ABOBO OUEST,PALUDISME,95.11669763402884
2014,ABIDJAN 1-GRANDS PONTS,ANYAMA,PALUDISME,192.79265066381885
2014,ABIDJAN 1-GRANDS PONTS,COCODY-BINGERVILLE,PALUDISME,109.88829326824846
2014,ABIDJAN 1-GRANDS PONTS,KOUMASSI-PORT-BOUET-VRIDI,PALUDISME,65.71091282041654
2014,ABIDJAN 1-GRANDS PONTS,MARCORY-TREICHVILLE,PALUDISME,52.023334600695726
2014,ABIDJAN 1-GRANDS PONTS,ABENGOUROU ,PALUDISME,80.00976732959985
2014,ABIDJAN 1-GRANDS PONTS,ADJAME-PLATEAU-ATTECOUBE,PALUDISME,33.35479756835683
2014,ABIDJAN 1-GRANDS PONTS,DABOU,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,GRAND LAHOU,PALUDISME,142.1160111821192
2014,ABIDJAN 1-GRANDS PONTS,JACQUEVILLE,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,YOPOUGON EST,PALUDISME,29.6026384382148
2014,ABIDJAN 1-GRANDS PONTS,YOPOUGON OUEST,PALUDISME,110.0772229737742
2014,AGNEBY-TIASSA-ME,ABENGOUROU ,PALUDISME,183.57597329414955
2014,ABIDJAN 1-GRANDS PONTS,ADZOPE,PALUDISME,124.83076509678686
2014,ABIDJAN 1-GRANDS PONTS,AGBOVILLE,PALUDISME,180.74759764334547
2014,ABIDJAN 1-GRANDS PONTS,AKOUPE,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,ALEPE,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,SIKENSI,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,TIASSALE,PALUDISME,112.49492179565306
2014,BELIER,ABENGOUROU ,PALUDISME,189.729775137718
2014,ABIDJAN 1-GRANDS PONTS,DIDIEVI,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,TIEBISSOU,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,TOUMODI,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,YAMOUSSOUKRO,PALUDISME,127.45905903991586
2014,BOUNKANI-GONTOUGO,ABENGOUROU ,PALUDISME,202.89783721766528
2014,ABIDJAN 1-GRANDS PONTS,BONDOUKOU,PALUDISME,170.00066680002666
2014,ABIDJAN 1-GRANDS PONTS,BOUNA,PALUDISME,175.95749172427114
2014,ABIDJAN 1-GRANDS PONTS,NASSIAN,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,TANDA,PALUDISME,7.789592326068221
2014,CAVALLY-GUEMON,ABENGOUROU ,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,BANGOLO,PALUDISME,145.78048527484134
2014,ABIDJAN 1-GRANDS PONTS,BLOLEQUIN,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,DUEKOUE,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,GUIGLO,PALUDISME,185.7343117481297
2014,ABIDJAN 1-GRANDS PONTS,KOUIBLY,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,TOULEPLEU,PALUDISME,7.789592326068221
2014,GBEKE,ABENGOUROU ,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,BEOUMI,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,BOUAKÉ NORD- EST,PALUDISME,119.588035397409
2014,ABIDJAN 1-GRANDS PONTS,BOUAKÉ NORD- OUEST,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,BOUAKÉ SUD,PALUDISME,201.35828275451013
2014,ABIDJAN 1-GRANDS PONTS,SAKASSOU ,PALUDISME,7.789592326068221
2014,GBOKLE-NAWA-SAN-PEDRO,ABENGOUROU ,PALUDISME,133.10726167259378
2014,ABIDJAN 1-GRANDS PONTS,GUEYO,PALUDISME,201.26673040152963
2014,ABIDJAN 1-GRANDS PONTS,SAN-PEDRO,PALUDISME,93.44282554550698
2014,ABIDJAN 1-GRANDS PONTS,SASSANDRA,PALUDISME,167.8397328881469
2014,ABIDJAN 1-GRANDS PONTS,SOUBRE,PALUDISME,111.17036859761257
2014,ABIDJAN 1-GRANDS PONTS,TABOU,PALUDISME,7.789592326068221
2014,GÔH,ABENGOUROU ,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,GAGNOA,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,OUME,PALUDISME,7.789592326068221
2014,HAMBOL,ABENGOUROU ,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,DABAKALA,PALUDISME,186.27347374428015
2014,ABIDJAN 1-GRANDS PONTS,KATIOLA,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,NIAKARAMADOUGOU,PALUDISME,7.789592326068221
2014,HAUT SASSANDRA,ABENGOUROU ,PALUDISME,131.52848437412646
2014,ABIDJAN 1-GRANDS PONTS,DALOA,PALUDISME,141.10150723424013
2014,ABIDJAN 1-GRANDS PONTS,ISSIA,PALUDISME,155.56524682754855
2014,ABIDJAN 1-GRANDS PONTS,VAVOUA ,PALUDISME,95.10316478429182
2014,INDENIE DUABLIN,ABENGOUROU ,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,ABENGOUROU ,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,AGNIBILEKROU,PALUDISME,207.458320450924
2014,ABIDJAN 1-GRANDS PONTS,BETTIE,PALUDISME,7.789592326068221
2014,KABADOUGOU-BAFING-FOLON,ABENGOUROU ,PALUDISME,207.98983135445172
2014,ABIDJAN 1-GRANDS PONTS,MINIGNAN,PALUDISME,213.7426748949852
2014,ABIDJAN 1-GRANDS PONTS,ODIENNE,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,TOUBA,PALUDISME,168.61789595022043
2014,LÔH-DJIBOUA,ABENGOUROU ,PALUDISME,139.26742423238971
2014,ABIDJAN 1-GRANDS PONTS,DIVO,PALUDISME,123.57296837758648
2014,ABIDJAN 1-GRANDS PONTS,FRESCO,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,LAKOTA,PALUDISME,121.3446026478603
2014,MARAHOUE,ABENGOUROU ,PALUDISME,168.033870473964
2014,ABIDJAN 1-GRANDS PONTS,BOUAFLE,PALUDISME,174.38604970184264
2014,ABIDJAN 1-GRANDS PONTS,SINFRA,PALUDISME,161.4898220700376
2014,ABIDJAN 1-GRANDS PONTS,ZUENOULA,PALUDISME,163.1663296777019
2014,N'ZI-IFOU,ABENGOUROU ,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,BOCANDA,PALUDISME,191.73662488340295
2014,ABIDJAN 1-GRANDS PONTS,BONGOUANOU,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,DAOUKRO,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,DIMBOKRO,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,M'BAHIAKRO,PALUDISME,184.97392438070403
2014,ABIDJAN 1-GRANDS PONTS,PRIKRO,PALUDISME,175.32868977455385
2014,PORO-TCHOLOGO-BAGOUE,ABENGOUROU ,PALUDISME,163.52938761316506
2014,ABIDJAN 1-GRANDS PONTS,BOUNDIALI,PALUDISME,168.87695213812083
2014,ABIDJAN 1-GRANDS PONTS,FERKE,PALUDISME,192.93487663933007
2014,ABIDJAN 1-GRANDS PONTS,KORHOGO,PALUDISME,166.11987662531484
2014,ABIDJAN 1-GRANDS PONTS,OUANGOLODOUGOU,PALUDISME,123.10044516526868
2014,ABIDJAN 1-GRANDS PONTS,TENGRELA,PALUDISME,158.62505806342637
2014,SUD-COMOE,ABENGOUROU ,PALUDISME,210.53966574336312
2014,ABIDJAN 1-GRANDS PONTS,ABOISSO,PALUDISME,170.30910957213206
2014,ABIDJAN 1-GRANDS PONTS,ADIAKE,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,GRAND-BASSAM,PALUDISME,213.37741465294337
2014,TONKPI,ABENGOUROU ,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,BIANKOUMA,PALUDISME,181.33436646140044
2014,ABIDJAN 1-GRANDS PONTS,DANANE,PALUDISME,151.9569676733496
2014,ABIDJAN 1-GRANDS PONTS,MAN,PALUDISME,7.789592326068221
2014,ABIDJAN 1-GRANDS PONTS,ZOUAN HOUNIEN,PALUDISME,7.789592326068221
2014,WORODOUGOU-BERE,ABENGOUROU ,PALUDISME,166.85898636443272
2014,ABIDJAN 1-GRANDS PONTS,MANKONO,PALUDISME,159.58620477321824
2014,ABIDJAN 1-GRANDS PONTS,SEGUELA,PALUDISME,177.2676199079072
2015,ABIDJAN 2,ABENGOUROU ,PALUDISME,83.85670075108727
